order_id,order_date,customer_id,product_id,product_name,category,channel,seller_id,seller_name,quantity,unit_price,discount,total_amount,payment_status
1214,2025-10-23 16:54:17,159,7,Campera Rompeviento,Ropa,Instagram,8,Vendedor_8,2,56,0.0,112.0,paid
1215,2025-09-23 16:54:17,37,13,Medias Training,Accesorios,Facebook,10,Vendedor_10,2,14,0.05,26.6,paid
1216,2025-10-03 16:54:17,71,15,Botas Trekking,Calzado,Mercado Libre,7,Vendedor_7,1,152,0.2,121.6,paid
1217,2025-12-09 16:54:17,68,13,Medias Training,Accesorios,Instagram,1,Vendedor_1,1,10,0.0,10.0,paid
1218,2026-02-09 16:54:17,491,9,Gorra Classic,Accesorios,Mercado Libre,10,Vendedor_10,1,60,0.0,60.0,pending
1219,2026-01-25 16:54:17,158,3,Remera Básica,Ropa,Web,3,Vendedor_3,4,76,0.05,288.8,pending
1220,2026-01-14 16:54:17,64,5,Pantalón Chino,Ropa,Mercado Libre,1,Vendedor_1,5,54,0.2,216.0,paid
1221,2025-10-29 16:54:17,73,4,Remera Oversize,Ropa,Mercado Libre,5,Vendedor_5,1,85,0.15,72.25,paid
1222,2026-01-18 16:54:17,336,1,Zapatillas Urban,Calzado,Web,7,Vendedor_7,4,78,0.1,280.8,paid
1223,2025-09-23 16:54:17,115,13,Medias Training,Accesorios,Mercado Libre,2,Vendedor_2,4,20,0.0,80.0,pending
1224,2026-02-26 16:54:17,473,12,Short Deportivo,Ropa,Mercado Libre,10,Vendedor_10,3,35,0.1,94.5,paid
1225,2026-02-07 16:54:17,308,20,Piluso Trend,Accesorios,Instagram,3,Vendedor_3,4,43,0.1,154.8,pending
1226,2025-09-28 16:54:17,449,5,Pantalón Chino,Ropa,Mercado Libre,5,Vendedor_5,5,56,0.1,252.0,pending
1227,2025-09-29 16:54:17,404,16,Sandalias Beach,Calzado,Mercado Libre,6,Vendedor_6,3,163,0.0,489.0,paid
1228,2025-12-26 16:54:17,418,5,Pantalón Chino,Ropa,Mercado Libre,3,Vendedor_3,4,77,0.15,261.8,paid
1229,2025-11-28 16:54:17,66,19,Riñonera Sport,Accesorios,Instagram,5,Vendedor_5,2,15,0.1,27.0,pending
1230,2025-12-26 16:54:17,309,12,Short Deportivo,Ropa,Web,8,Vendedor_8,4,81,0.15,275.4,paid
1231,2025-12-09 16:54:17,274,8,Campera Denim,Ropa,Facebook,7,Vendedor_7,5,83,0.2,332.0,paid
1232,2026-02-24 16:54:17,398,13,Medias Training,Accesorios,Instagram,10,Vendedor_10,4,43,0.2,137.6,paid
1233,2025-12-15 16:54:17,286,8,Campera Denim,Ropa,Facebook,1,Vendedor_1,2,22,0.1,39.6,paid
1234,2026-03-02 16:54:17,236,4,Remera Oversize,Ropa,Instagram,6,Vendedor_6,3,37,0.1,99.9,pending
1235,2026-01-23 16:54:17,493,8,Campera Denim,Ropa,Instagram,4,Vendedor_4,1,37,0.0,37.0,pending
1236,2025-09-20 16:54:17,340,1,Zapatillas Urban,Calzado,Mercado Libre,7,Vendedor_7,3,66,0.0,198.0,pending
1237,2026-02-05 16:54:17,41,20,Piluso Trend,Accesorios,Instagram,1,Vendedor_1,2,33,0.05,62.7,paid
1238,2025-10-23 16:54:17,241,1,Zapatillas Urban,Calzado,Instagram,7,Vendedor_7,2,157,0.05,298.3,pending
1239,2025-12-02 16:54:17,147,16,Sandalias Beach,Calzado,Mercado Libre,6,Vendedor_6,4,160,0.0,640.0,paid
1240,2025-10-04 16:54:17,258,2,Zapatillas Running,Calzado,Instagram,1,Vendedor_1,5,156,0.05,741.0,paid
1241,2025-11-29 16:54:17,471,13,Medias Training,Accesorios,Web,8,Vendedor_8,5,55,0.1,247.5,paid
1242,2026-02-05 16:54:17,487,14,Cinturón Casual,Accesorios,Instagram,5,Vendedor_5,1,43,0.15,36.55,paid
1243,2025-10-10 16:54:17,422,13,Medias Training,Accesorios,Mercado Libre,1,Vendedor_1,2,35,0.05,66.5,pending
1244,2025-12-27 16:54:17,412,16,Sandalias Beach,Calzado,Web,7,Vendedor_7,4,81,0.0,324.0,pending
1245,2026-01-07 16:54:17,309,7,Campera Rompeviento,Ropa,Web,2,Vendedor_2,1,29,0.1,26.1,paid
1246,2026-01-04 16:54:17,109,8,Campera Denim,Ropa,Mercado Libre,3,Vendedor_3,5,33,0.0,165.0,pending
1247,2025-10-27 16:54:17,44,7,Campera Rompeviento,Ropa,Mercado Libre,4,Vendedor_4,1,50,0.1,45.0,pending
1248,2026-03-05 16:54:17,5,2,Zapatillas Running,Calzado,Web,6,Vendedor_6,1,180,0.1,162.0,pending
1249,2025-11-09 16:54:17,372,13,Medias Training,Accesorios,Web,4,Vendedor_4,3,58,0.15,147.9,paid
1250,2025-12-23 16:54:17,414,4,Remera Oversize,Ropa,Instagram,7,Vendedor_7,5,32,0.2,128.0,paid
1251,2025-12-10 16:54:17,83,19,Riñonera Sport,Accesorios,Instagram,8,Vendedor_8,5,12,0.1,54.0,pending
1252,2025-10-08 16:54:17,394,3,Remera Básica,Ropa,Instagram,2,Vendedor_2,2,47,0.05,89.3,pending
1253,2026-02-12 16:54:17,439,15,Botas Trekking,Calzado,Facebook,6,Vendedor_6,3,106,0.2,254.4,paid
1254,2026-01-15 16:54:17,491,13,Medias Training,Accesorios,Instagram,4,Vendedor_4,5,48,0.0,240.0,pending
1255,2026-03-14 16:54:17,256,4,Remera Oversize,Ropa,Mercado Libre,3,Vendedor_3,3,90,0.0,270.0,pending
1256,2026-02-02 16:54:17,296,11,Buzo Hoodie,Ropa,Web,5,Vendedor_5,2,28,0.1,50.4,pending
1257,2026-02-27 16:54:17,132,3,Remera Básica,Ropa,Facebook,3,Vendedor_3,4,53,0.15,180.2,paid
1258,2025-10-23 16:54:17,206,4,Remera Oversize,Ropa,Facebook,8,Vendedor_8,1,66,0.1,59.4,paid
1259,2025-12-14 16:54:17,43,15,Botas Trekking,Calzado,Facebook,9,Vendedor_9,5,100,0.1,450.0,pending
1260,2025-09-24 16:54:17,380,9,Gorra Classic,Accesorios,Instagram,1,Vendedor_1,5,51,0.0,255.0,paid
1261,2026-02-19 16:54:17,205,5,Pantalón Chino,Ropa,Mercado Libre,5,Vendedor_5,4,40,0.2,128.0,paid
1262,2025-11-19 16:54:17,329,13,Medias Training,Accesorios,Facebook,2,Vendedor_2,3,39,0.15,99.45,paid
1263,2026-01-30 16:54:17,206,3,Remera Básica,Ropa,Web,2,Vendedor_2,4,75,0.05,285.0,paid
1264,2025-12-20 16:54:17,59,11,Buzo Hoodie,Ropa,Web,10,Vendedor_10,4,47,0.15,159.8,pending
1265,2025-10-29 16:54:17,164,2,Zapatillas Running,Calzado,Mercado Libre,3,Vendedor_3,4,78,0.05,296.4,pending
1266,2025-12-15 16:54:17,109,2,Zapatillas Running,Calzado,Mercado Libre,7,Vendedor_7,4,87,0.0,348.0,pending
1267,2026-01-12 16:54:17,141,9,Gorra Classic,Accesorios,Facebook,3,Vendedor_3,1,19,0.0,19.0,paid
1268,2025-11-22 16:54:17,95,10,Mochila City,Accesorios,Mercado Libre,7,Vendedor_7,5,23,0.1,103.5,paid
1269,2025-12-20 16:54:17,483,14,Cinturón Casual,Accesorios,Facebook,5,Vendedor_5,2,22,0.1,39.6,pending
1270,2025-10-31 16:54:17,200,16,Sandalias Beach,Calzado,Mercado Libre,3,Vendedor_3,4,105,0.2,336.0,paid
1271,2025-09-28 16:54:17,341,3,Remera Básica,Ropa,Web,10,Vendedor_10,5,38,0.1,171.0,paid
1272,2025-11-20 16:54:17,406,5,Pantalón Chino,Ropa,Facebook,3,Vendedor_3,4,60,0.0,240.0,pending
1273,2026-03-17 16:54:17,50,17,Camisa Oxford,Ropa,Mercado Libre,8,Vendedor_8,2,77,0.2,123.2,paid
1274,2025-11-30 16:54:17,179,7,Campera Rompeviento,Ropa,Instagram,9,Vendedor_9,2,68,0.05,129.2,paid
1275,2026-03-14 16:54:17,460,19,Riñonera Sport,Accesorios,Web,6,Vendedor_6,3,11,0.1,29.7,paid
1276,2025-10-02 16:54:17,181,16,Sandalias Beach,Calzado,Facebook,8,Vendedor_8,4,112,0.1,403.2,pending
1277,2026-01-31 16:54:17,284,4,Remera Oversize,Ropa,Instagram,8,Vendedor_8,4,67,0.05,254.6,pending
1278,2026-01-04 16:54:17,481,13,Medias Training,Accesorios,Mercado Libre,7,Vendedor_7,3,54,0.2,129.6,paid
1279,2026-02-23 16:54:17,255,4,Remera Oversize,Ropa,Mercado Libre,1,Vendedor_1,5,72,0.0,360.0,pending
1280,2025-10-20 16:54:17,115,17,Camisa Oxford,Ropa,Facebook,1,Vendedor_1,3,73,0.05,208.05,pending
1281,2026-01-26 16:54:17,212,4,Remera Oversize,Ropa,Facebook,8,Vendedor_8,1,64,0.15,54.4,paid
1282,2026-01-19 16:54:17,158,12,Short Deportivo,Ropa,Facebook,9,Vendedor_9,3,54,0.1,145.8,paid
1283,2025-12-01 16:54:17,405,1,Zapatillas Urban,Calzado,Web,1,Vendedor_1,1,63,0.05,59.85,pending
1284,2026-02-02 16:54:17,499,11,Buzo Hoodie,Ropa,Facebook,10,Vendedor_10,4,50,0.2,160.0,paid
1285,2025-10-04 16:54:17,66,20,Piluso Trend,Accesorios,Facebook,7,Vendedor_7,1,46,0.15,39.1,paid
1286,2025-12-26 16:54:17,51,13,Medias Training,Accesorios,Instagram,9,Vendedor_9,2,37,0.05,70.3,paid
1287,2025-12-07 16:54:17,105,19,Riñonera Sport,Accesorios,Mercado Libre,5,Vendedor_5,5,20,0.1,90.0,paid
1288,2025-11-26 16:54:17,317,1,Zapatillas Urban,Calzado,Mercado Libre,1,Vendedor_1,5,79,0.0,395.0,pending
1289,2026-02-12 16:54:17,335,1,Zapatillas Urban,Calzado,Instagram,8,Vendedor_8,3,83,0.05,236.55,pending
1290,2025-10-31 16:54:17,141,7,Campera Rompeviento,Ropa,Mercado Libre,4,Vendedor_4,4,53,0.0,212.0,paid
1291,2025-10-05 16:54:17,475,1,Zapatillas Urban,Calzado,Mercado Libre,10,Vendedor_10,1,74,0.15,62.9,paid
1292,2026-01-04 16:54:17,254,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,2,31,0.0,62.0,paid
1293,2026-02-20 16:54:17,250,13,Medias Training,Accesorios,Mercado Libre,8,Vendedor_8,1,36,0.0,36.0,paid
1294,2025-12-11 16:54:17,153,14,Cinturón Casual,Accesorios,Mercado Libre,6,Vendedor_6,4,20,0.05,76.0,paid
1295,2025-10-07 16:54:17,178,19,Riñonera Sport,Accesorios,Facebook,10,Vendedor_10,1,17,0.1,15.3,paid
1296,2025-11-04 16:54:17,16,6,Pantalón Cargo,Ropa,Mercado Libre,5,Vendedor_5,1,44,0.2,35.2,paid
1297,2025-12-14 16:54:17,71,7,Campera Rompeviento,Ropa,Instagram,2,Vendedor_2,2,23,0.1,41.4,paid
1298,2026-01-08 16:54:17,179,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,4,45,0.0,180.0,pending
1299,2025-11-26 16:54:17,129,16,Sandalias Beach,Calzado,Instagram,9,Vendedor_9,4,178,0.05,676.4,paid
1300,2025-12-07 16:54:17,160,9,Gorra Classic,Accesorios,Instagram,2,Vendedor_2,5,60,0.2,240.0,paid
1301,2025-11-27 16:54:17,418,16,Sandalias Beach,Calzado,Web,8,Vendedor_8,4,136,0.1,489.6,paid
1302,2025-12-09 16:54:17,192,20,Piluso Trend,Accesorios,Mercado Libre,7,Vendedor_7,2,46,0.1,82.8,pending
1303,2026-03-09 16:54:17,310,6,Pantalón Cargo,Ropa,Web,9,Vendedor_9,3,72,0.1,194.4,pending
1304,2026-02-16 16:54:17,184,1,Zapatillas Urban,Calzado,Instagram,3,Vendedor_3,3,114,0.05,324.9,paid
1305,2025-09-30 16:54:17,63,7,Campera Rompeviento,Ropa,Mercado Libre,6,Vendedor_6,3,38,0.1,102.6,pending
1306,2025-12-23 16:54:17,461,1,Zapatillas Urban,Calzado,Instagram,4,Vendedor_4,4,132,0.1,475.2,paid
1307,2026-01-04 16:54:17,53,13,Medias Training,Accesorios,Web,10,Vendedor_10,2,43,0.05,81.7,paid
1308,2025-10-03 16:54:17,102,19,Riñonera Sport,Accesorios,Instagram,7,Vendedor_7,4,30,0.1,108.0,paid
1309,2025-11-10 16:54:17,64,16,Sandalias Beach,Calzado,Facebook,1,Vendedor_1,3,113,0.0,339.0,paid
1310,2025-12-24 16:54:17,11,20,Piluso Trend,Accesorios,Web,10,Vendedor_10,4,25,0.2,80.0,paid
1311,2026-03-16 16:54:17,19,19,Riñonera Sport,Accesorios,Mercado Libre,8,Vendedor_8,3,18,0.15,45.9,pending
1312,2026-02-28 16:54:17,371,1,Zapatillas Urban,Calzado,Web,8,Vendedor_8,1,166,0.15,141.1,pending
1313,2025-12-19 16:54:17,314,11,Buzo Hoodie,Ropa,Mercado Libre,7,Vendedor_7,1,60,0.15,51.0,pending
1314,2025-09-20 16:54:17,432,10,Mochila City,Accesorios,Web,8,Vendedor_8,4,51,0.0,204.0,paid
1315,2026-01-19 16:54:17,166,1,Zapatillas Urban,Calzado,Facebook,1,Vendedor_1,1,77,0.0,77.0,paid
1316,2026-02-23 16:54:17,479,6,Pantalón Cargo,Ropa,Mercado Libre,4,Vendedor_4,3,88,0.0,264.0,pending
1317,2026-02-17 16:54:17,169,2,Zapatillas Running,Calzado,Facebook,1,Vendedor_1,3,69,0.1,186.3,pending
1318,2026-02-10 16:54:17,164,6,Pantalón Cargo,Ropa,Instagram,10,Vendedor_10,4,35,0.05,133.0,pending
1319,2025-09-27 16:54:17,296,15,Botas Trekking,Calzado,Facebook,2,Vendedor_2,5,127,0.05,603.25,pending
1320,2025-12-25 16:54:17,393,9,Gorra Classic,Accesorios,Web,8,Vendedor_8,2,15,0.1,27.0,paid
1321,2025-10-26 16:54:17,498,12,Short Deportivo,Ropa,Facebook,4,Vendedor_4,2,29,0.0,58.0,paid
1322,2026-03-14 16:54:17,250,7,Campera Rompeviento,Ropa,Mercado Libre,4,Vendedor_4,4,69,0.05,262.2,pending
1323,2025-10-17 16:54:17,363,7,Campera Rompeviento,Ropa,Facebook,9,Vendedor_9,5,60,0.1,270.0,paid
1324,2026-02-18 16:54:17,500,17,Camisa Oxford,Ropa,Facebook,3,Vendedor_3,2,66,0.15,112.2,paid
1325,2026-01-28 16:54:17,352,13,Medias Training,Accesorios,Web,2,Vendedor_2,3,37,0.05,105.45,paid
1326,2025-11-19 16:54:17,458,5,Pantalón Chino,Ropa,Facebook,2,Vendedor_2,1,50,0.0,50.0,paid
1327,2026-03-10 16:54:17,136,9,Gorra Classic,Accesorios,Mercado Libre,8,Vendedor_8,5,38,0.1,171.0,paid
1328,2025-11-27 16:54:17,221,12,Short Deportivo,Ropa,Web,4,Vendedor_4,2,70,0.2,112.0,paid
1329,2026-01-07 16:54:17,375,15,Botas Trekking,Calzado,Facebook,6,Vendedor_6,1,66,0.15,56.1,paid
1330,2026-01-28 16:54:17,272,10,Mochila City,Accesorios,Facebook,7,Vendedor_7,2,48,0.1,86.4,pending
1331,2025-09-24 16:54:17,59,4,Remera Oversize,Ropa,Mercado Libre,1,Vendedor_1,2,34,0.05,64.6,paid
1332,2026-01-08 16:54:17,142,19,Riñonera Sport,Accesorios,Instagram,4,Vendedor_4,1,44,0.0,44.0,pending
1333,2025-12-07 16:54:17,254,13,Medias Training,Accesorios,Instagram,2,Vendedor_2,2,56,0.1,100.8,paid
1334,2025-12-19 16:54:17,49,7,Campera Rompeviento,Ropa,Instagram,5,Vendedor_5,5,56,0.0,280.0,pending
1335,2025-09-22 16:54:17,86,10,Mochila City,Accesorios,Instagram,4,Vendedor_4,2,30,0.0,60.0,pending
1336,2026-02-09 16:54:17,11,15,Botas Trekking,Calzado,Instagram,1,Vendedor_1,4,114,0.1,410.4,pending
1337,2026-02-02 16:54:17,299,3,Remera Básica,Ropa,Mercado Libre,1,Vendedor_1,5,65,0.15,276.25,pending
1338,2025-11-17 16:54:17,349,8,Campera Denim,Ropa,Web,2,Vendedor_2,1,22,0.2,17.6,paid
1339,2025-11-09 16:54:17,156,17,Camisa Oxford,Ropa,Web,3,Vendedor_3,2,32,0.0,64.0,pending
1340,2025-12-18 16:54:17,130,16,Sandalias Beach,Calzado,Web,9,Vendedor_9,3,144,0.15,367.2,pending
1341,2025-12-17 16:54:17,397,1,Zapatillas Urban,Calzado,Facebook,5,Vendedor_5,3,174,0.2,417.6,paid
1342,2025-09-23 16:54:17,439,9,Gorra Classic,Accesorios,Instagram,9,Vendedor_9,1,19,0.15,16.15,paid
1343,2025-11-10 16:54:17,106,12,Short Deportivo,Ropa,Mercado Libre,1,Vendedor_1,2,75,0.1,135.0,paid
1344,2025-10-05 16:54:17,461,13,Medias Training,Accesorios,Facebook,2,Vendedor_2,3,50,0.2,120.0,paid
1345,2025-09-25 16:54:17,214,9,Gorra Classic,Accesorios,Web,6,Vendedor_6,3,35,0.2,84.0,pending
1346,2026-03-07 16:54:17,63,7,Campera Rompeviento,Ropa,Facebook,10,Vendedor_10,5,63,0.2,252.0,pending
1347,2025-12-19 16:54:17,475,19,Riñonera Sport,Accesorios,Instagram,5,Vendedor_5,1,10,0.15,8.5,pending
1348,2025-11-04 16:54:17,250,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,5,40,0.1,180.0,paid
1349,2026-03-14 16:54:17,423,10,Mochila City,Accesorios,Mercado Libre,8,Vendedor_8,1,23,0.1,20.7,paid
1350,2025-12-29 16:54:17,26,16,Sandalias Beach,Calzado,Web,1,Vendedor_1,4,105,0.0,420.0,paid
1351,2026-01-04 16:54:17,366,12,Short Deportivo,Ropa,Web,9,Vendedor_9,5,39,0.0,195.0,paid
1352,2025-11-27 16:54:17,17,7,Campera Rompeviento,Ropa,Facebook,10,Vendedor_10,1,57,0.05,54.15,pending
1353,2025-09-25 16:54:17,458,8,Campera Denim,Ropa,Web,7,Vendedor_7,4,71,0.0,284.0,pending
1354,2025-12-28 16:54:17,412,20,Piluso Trend,Accesorios,Instagram,3,Vendedor_3,5,37,0.1,166.5,paid
1355,2026-02-11 16:54:17,157,9,Gorra Classic,Accesorios,Mercado Libre,7,Vendedor_7,5,22,0.1,99.0,pending
1356,2025-10-08 16:54:17,401,19,Riñonera Sport,Accesorios,Facebook,8,Vendedor_8,5,21,0.15,89.25,paid
1357,2025-11-03 16:54:17,240,5,Pantalón Chino,Ropa,Web,8,Vendedor_8,3,84,0.1,226.8,pending
1358,2025-11-30 16:54:17,14,15,Botas Trekking,Calzado,Facebook,7,Vendedor_7,4,63,0.2,201.6,paid
1359,2025-10-11 16:54:17,66,5,Pantalón Chino,Ropa,Web,5,Vendedor_5,2,85,0.1,153.0,paid
1360,2026-02-13 16:54:17,236,13,Medias Training,Accesorios,Mercado Libre,7,Vendedor_7,1,39,0.2,31.2,paid
1361,2026-01-07 16:54:17,421,2,Zapatillas Running,Calzado,Web,2,Vendedor_2,3,136,0.0,408.0,pending
1362,2026-03-02 16:54:17,360,11,Buzo Hoodie,Ropa,Instagram,2,Vendedor_2,5,85,0.0,425.0,paid
1363,2025-11-11 16:54:17,322,18,Camisa Lino,Ropa,Web,3,Vendedor_3,2,39,0.1,70.2,paid
1364,2025-10-09 16:54:17,79,16,Sandalias Beach,Calzado,Mercado Libre,4,Vendedor_4,1,68,0.0,68.0,paid
1365,2026-01-24 16:54:17,228,8,Campera Denim,Ropa,Facebook,2,Vendedor_2,4,23,0.2,73.6,paid
1366,2025-12-31 16:54:17,431,4,Remera Oversize,Ropa,Web,7,Vendedor_7,4,43,0.05,163.4,pending
1367,2026-02-14 16:54:17,95,20,Piluso Trend,Accesorios,Instagram,7,Vendedor_7,2,50,0.0,100.0,paid
1368,2025-11-07 16:54:17,149,6,Pantalón Cargo,Ropa,Web,9,Vendedor_9,2,80,0.15,136.0,paid
1369,2025-11-11 16:54:17,358,19,Riñonera Sport,Accesorios,Mercado Libre,6,Vendedor_6,3,35,0.15,89.25,pending
1370,2025-11-29 16:54:17,62,14,Cinturón Casual,Accesorios,Facebook,3,Vendedor_3,1,28,0.15,23.8,paid
1371,2025-12-30 16:54:17,465,19,Riñonera Sport,Accesorios,Web,1,Vendedor_1,5,38,0.0,190.0,paid
1372,2025-11-20 16:54:17,257,15,Botas Trekking,Calzado,Instagram,5,Vendedor_5,1,80,0.1,72.0,pending
1373,2025-12-08 16:54:17,181,17,Camisa Oxford,Ropa,Web,9,Vendedor_9,1,42,0.05,39.9,pending
1374,2026-01-05 16:54:17,193,5,Pantalón Chino,Ropa,Facebook,5,Vendedor_5,4,28,0.15,95.2,paid
1375,2025-11-08 16:54:17,302,19,Riñonera Sport,Accesorios,Web,9,Vendedor_9,3,18,0.1,48.6,pending
1376,2026-03-06 16:54:17,341,3,Remera Básica,Ropa,Mercado Libre,1,Vendedor_1,2,49,0.0,98.0,pending
1377,2025-12-25 16:54:17,373,16,Sandalias Beach,Calzado,Facebook,4,Vendedor_4,2,73,0.05,138.7,pending
1378,2026-03-02 16:54:17,434,3,Remera Básica,Ropa,Mercado Libre,10,Vendedor_10,3,34,0.0,102.0,pending
1379,2025-10-13 16:54:17,358,12,Short Deportivo,Ropa,Facebook,1,Vendedor_1,2,61,0.0,122.0,pending
1380,2025-10-05 16:54:17,130,5,Pantalón Chino,Ropa,Facebook,10,Vendedor_10,5,45,0.05,213.75,pending
1381,2026-01-19 16:54:17,415,10,Mochila City,Accesorios,Instagram,4,Vendedor_4,2,37,0.2,59.2,paid
1382,2026-03-11 16:54:17,458,19,Riñonera Sport,Accesorios,Mercado Libre,2,Vendedor_2,2,12,0.05,22.8,pending
1383,2025-10-23 16:54:17,350,14,Cinturón Casual,Accesorios,Facebook,9,Vendedor_9,1,31,0.05,29.45,paid
1384,2025-10-22 16:54:17,317,7,Campera Rompeviento,Ropa,Instagram,8,Vendedor_8,5,65,0.1,292.5,paid
1385,2025-11-28 16:54:17,66,15,Botas Trekking,Calzado,Web,7,Vendedor_7,1,132,0.0,132.0,paid
1386,2025-11-10 16:54:17,12,4,Remera Oversize,Ropa,Instagram,4,Vendedor_4,1,89,0.1,80.1,pending
1387,2025-12-08 16:54:17,39,9,Gorra Classic,Accesorios,Instagram,6,Vendedor_6,1,20,0.1,18.0,pending
1388,2025-10-10 16:54:17,299,13,Medias Training,Accesorios,Facebook,1,Vendedor_1,5,54,0.0,270.0,pending
1389,2026-03-09 16:54:17,172,1,Zapatillas Urban,Calzado,Mercado Libre,6,Vendedor_6,4,93,0.05,353.4,paid
1390,2025-10-28 16:54:17,38,7,Campera Rompeviento,Ropa,Mercado Libre,6,Vendedor_6,1,50,0.15,42.5,pending
1391,2025-12-01 16:54:17,246,3,Remera Básica,Ropa,Instagram,10,Vendedor_10,5,30,0.2,120.0,pending
1392,2026-02-19 16:54:17,333,2,Zapatillas Running,Calzado,Web,1,Vendedor_1,4,124,0.05,471.2,pending
1393,2025-12-30 16:54:17,14,16,Sandalias Beach,Calzado,Instagram,4,Vendedor_4,1,179,0.0,179.0,pending
1394,2025-10-27 16:54:17,357,1,Zapatillas Urban,Calzado,Instagram,8,Vendedor_8,1,109,0.15,92.65,pending
1395,2025-10-28 16:54:17,460,14,Cinturón Casual,Accesorios,Web,3,Vendedor_3,1,38,0.0,38.0,pending
1396,2025-12-20 16:54:17,48,7,Campera Rompeviento,Ropa,Mercado Libre,7,Vendedor_7,1,50,0.05,47.5,paid
1397,2025-10-31 16:54:17,417,14,Cinturón Casual,Accesorios,Mercado Libre,10,Vendedor_10,1,10,0.05,9.5,paid
1398,2026-02-13 16:54:17,161,2,Zapatillas Running,Calzado,Web,8,Vendedor_8,2,96,0.0,192.0,paid
1399,2026-02-12 16:54:17,337,10,Mochila City,Accesorios,Mercado Libre,10,Vendedor_10,4,40,0.0,160.0,paid
1400,2025-10-29 16:54:17,460,9,Gorra Classic,Accesorios,Instagram,4,Vendedor_4,4,55,0.1,198.0,pending
1401,2025-12-14 16:54:17,270,10,Mochila City,Accesorios,Web,9,Vendedor_9,3,51,0.05,145.35,pending
1402,2025-11-09 16:54:17,362,18,Camisa Lino,Ropa,Facebook,2,Vendedor_2,1,64,0.15,54.4,pending
1403,2026-01-24 16:54:17,380,3,Remera Básica,Ropa,Instagram,3,Vendedor_3,5,49,0.1,220.5,paid
1404,2026-02-09 16:54:17,488,12,Short Deportivo,Ropa,Mercado Libre,1,Vendedor_1,2,76,0.15,129.2,paid
1405,2026-03-09 16:54:17,154,16,Sandalias Beach,Calzado,Mercado Libre,5,Vendedor_5,3,135,0.15,344.25,paid
1406,2025-10-12 16:54:17,197,9,Gorra Classic,Accesorios,Facebook,7,Vendedor_7,4,11,0.15,37.4,paid
1407,2026-01-24 16:54:17,27,8,Campera Denim,Ropa,Web,7,Vendedor_7,2,75,0.2,120.0,paid
1408,2025-12-18 16:54:17,415,18,Camisa Lino,Ropa,Instagram,1,Vendedor_1,5,63,0.1,283.5,paid
1409,2025-10-09 16:54:17,284,11,Buzo Hoodie,Ropa,Facebook,7,Vendedor_7,4,27,0.0,108.0,pending
1410,2025-11-19 16:54:17,84,18,Camisa Lino,Ropa,Facebook,7,Vendedor_7,5,86,0.1,387.0,pending
1411,2026-02-12 16:54:17,128,8,Campera Denim,Ropa,Web,1,Vendedor_1,3,55,0.0,165.0,pending
1412,2025-12-06 16:54:17,138,19,Riñonera Sport,Accesorios,Web,1,Vendedor_1,5,27,0.1,121.5,paid
1413,2025-12-29 16:54:17,228,4,Remera Oversize,Ropa,Facebook,10,Vendedor_10,3,53,0.05,151.05,paid
1414,2026-03-15 16:54:17,327,15,Botas Trekking,Calzado,Instagram,8,Vendedor_8,1,105,0.15,89.25,pending
1415,2025-10-20 16:54:17,283,2,Zapatillas Running,Calzado,Web,2,Vendedor_2,3,174,0.2,417.6,paid
1416,2026-01-30 16:54:17,66,15,Botas Trekking,Calzado,Instagram,5,Vendedor_5,3,93,0.15,237.15,paid
1417,2025-10-10 16:54:17,95,5,Pantalón Chino,Ropa,Facebook,1,Vendedor_1,2,34,0.0,68.0,pending
1418,2025-10-27 16:54:17,500,2,Zapatillas Running,Calzado,Web,4,Vendedor_4,1,151,0.1,135.9,paid
1419,2025-10-30 16:54:17,56,12,Short Deportivo,Ropa,Mercado Libre,1,Vendedor_1,5,50,0.1,225.0,pending
1420,2025-11-07 16:54:17,293,4,Remera Oversize,Ropa,Web,2,Vendedor_2,2,46,0.1,82.8,pending
1421,2025-10-04 16:54:17,168,3,Remera Básica,Ropa,Web,7,Vendedor_7,3,38,0.0,114.0,pending
1422,2025-10-02 16:54:17,16,14,Cinturón Casual,Accesorios,Instagram,6,Vendedor_6,4,28,0.2,89.6,pending
1423,2026-01-02 16:54:17,312,2,Zapatillas Running,Calzado,Instagram,3,Vendedor_3,5,63,0.0,315.0,pending
1424,2025-11-07 16:54:17,426,17,Camisa Oxford,Ropa,Mercado Libre,10,Vendedor_10,3,47,0.15,119.85,paid
1425,2025-10-02 16:54:17,258,13,Medias Training,Accesorios,Facebook,2,Vendedor_2,1,24,0.2,19.2,paid
1426,2026-03-04 16:54:17,226,17,Camisa Oxford,Ropa,Web,10,Vendedor_10,4,87,0.2,278.4,pending
1427,2025-10-21 16:54:17,410,7,Campera Rompeviento,Ropa,Web,5,Vendedor_5,2,62,0.05,117.8,paid
1428,2025-12-27 16:54:17,186,15,Botas Trekking,Calzado,Mercado Libre,2,Vendedor_2,2,116,0.15,197.2,pending
1429,2025-11-08 16:54:17,118,18,Camisa Lino,Ropa,Facebook,2,Vendedor_2,3,81,0.2,194.4,pending
1430,2025-10-23 16:54:17,346,8,Campera Denim,Ropa,Instagram,3,Vendedor_3,5,51,0.15,216.75,pending
1431,2025-12-20 16:54:17,216,10,Mochila City,Accesorios,Instagram,6,Vendedor_6,1,15,0.15,12.75,pending
